	AILANTHUS ALTISSIMA POLLEN;ALLENROLFEA OCCIDENTALIS POLLEN;AMARANTHUS PALMERI POLLEN;AMARANTHUS RETROFLEXUS POLLEN;AMARANTHUS SPINOSUS POLLEN;AMARANTHUS TUBERCULATUS POLLEN;AMBROSIA ACANTHICARPA POLLEN;AMBROSIA DELTOIDEA POLLEN;AMBROSIA PSILOSTACHYA POLLEN;AMBROSIA TRIFIDA POLLEN;ARTEMISIA ABSINTHIUM POLLEN;ARTEMISIA LUDOVICIANA POLLEN;ARTEMISIA TRIDENTATA POLLEN;ARTEMISIA VULGARIS POLLEN;ATRIPLEX CANESCENS POLLEN;ATRIPLEX LENTIFORMIS POLLEN;ATRIPLEX POLYCARPA POLLEN;ATRIPLEX WRIGHTII POLLEN;BACCHARIS HALIMIFOLIA POLLEN;CELTIS OCCIDENTALIS POLLEN;CHENOPODIUM ALBUM POLLEN;CHENOPODIUM AMBROSIOIDES POLLEN;EUPATORIUM CAPILLIFOLIUM POLLEN;HYMENOCLEA SALSOLA POLLEN;IVA ANGUSTIFOLIA POLLEN;IVA ANNUA VAR. ANNUA POLLEN;IVA AXILLARIS POLLEN;KOCHIA SCOPARIA POLLEN;PLANTAGO LANCEOLATA POLLEN;RUMEX ACETOSELLA POLLEN;RUMEX CRISPUS;RUMEX CRISPUS POLLEN;SALSOLA KALI POLLEN;SARCOBATUS VERMICULATUS POLLEN;SOLIDAGO CANADENSIS POLLEN;TARAXACUM OFFICINALE POLLEN;URTICA DIOICA POLLEN;XANTHIUM STRUMARIUM POLLEN	combination				20091217_ccd1d7d8-c5de-4cdb-b1e7-a3b114394fd4
	AILANTHUS ALTISSIMA POLLEN;ALLENROLFEA OCCIDENTALIS POLLEN;AMARANTHUS PALMERI POLLEN;AMARANTHUS RETROFLEXUS POLLEN;AMARANTHUS SPINOSUS POLLEN;AMARANTHUS TUBERCULATUS POLLEN;AMBROSIA ACANTHICARPA POLLEN;AMBROSIA DELTOIDEA POLLEN;AMBROSIA PSILOSTACHYA POLLEN;AMBROSIA TRIFIDA POLLEN;ARTEMISIA ABSINTHIUM POLLEN;ARTEMISIA LUDOVICIANA POLLEN;ARTEMISIA TRIDENTATA POLLEN;ARTEMISIA VULGARIS POLLEN;ATRIPLEX CANESCENS POLLEN;ATRIPLEX LENTIFORMIS POLLEN;ATRIPLEX POLYCARPA POLLEN;ATRIPLEX WRIGHTII POLLEN;BACCHARIS HALIMIFOLIA POLLEN;CELTIS OCCIDENTALIS POLLEN;CHENOPODIUM ALBUM POLLEN;CHENOPODIUM AMBROSIOIDES POLLEN;EUPATORIUM CAPILLIFOLIUM POLLEN;HYMENOCLEA SALSOLA POLLEN;IVA ANGUSTIFOLIA POLLEN;IVA ANNUA VAR. ANNUA POLLEN;IVA AXILLARIS POLLEN;KOCHIA SCOPARIA POLLEN;PLANTAGO LANCEOLATA POLLEN;RUMEX ACETOSELLA POLLEN;RUMEX CRISPUS;RUMEX CRISPUS POLLEN;SALSOLA KALI POLLEN;SARCOBATUS VERMICULATUS POLLEN;SOLIDAGO CANADENSIS POLLEN;TARAXACUM OFFICINALE POLLEN;URTICA DIOICA POLLEN;XANTHIUM STRUMARIUM POLLEN	combination				20091217_d55b22d9-82df-4ce3-bc90-c5dea47111a6
	AILANTHUS ALTISSIMA POLLEN;ALLENROLFEA OCCIDENTALIS POLLEN;AMARANTHUS PALMERI POLLEN;AMARANTHUS RETROFLEXUS POLLEN;AMARANTHUS SPINOSUS POLLEN;AMARANTHUS TUBERCULATUS POLLEN;AMBROSIA ACANTHICARPA POLLEN;AMBROSIA DELTOIDEA POLLEN;AMBROSIA PSILOSTACHYA POLLEN;AMBROSIA TRIFIDA POLLEN;ARTEMISIA ABSINTHIUM POLLEN;ARTEMISIA LUDOVICIANA POLLEN;ARTEMISIA TRIDENTATA POLLEN;ARTEMISIA VULGARIS POLLEN;ATRIPLEX CANESCENS POLLEN;ATRIPLEX LENTIFORMIS POLLEN;ATRIPLEX POLYCARPA POLLEN;ATRIPLEX WRIGHTII POLLEN;BACCHARIS HALIMIFOLIA POLLEN;CELTIS OCCIDENTALIS POLLEN;CHENOPODIUM ALBUM POLLEN;CHENOPODIUM AMBROSIOIDES POLLEN;EUPATORIUM CAPILLIFOLIUM POLLEN;HYMENOCLEA SALSOLA POLLEN;IVA ANGUSTIFOLIA POLLEN;IVA ANNUA VAR. ANNUA POLLEN;IVA AXILLARIS POLLEN;KOCHIA SCOPARIA POLLEN;PLANTAGO LANCEOLATA POLLEN;RUMEX ACETOSELLA POLLEN;RUMEX CRISPUS;RUMEX CRISPUS POLLEN;SALSOLA KALI POLLEN;SARCOBATUS VERMICULATUS POLLEN;SOLIDAGO CANADENSIS POLLEN;TARAXACUM OFFICINALE POLLEN;URTICA DIOICA POLLEN;XANTHIUM STRUMARIUM POLLEN	combination				20091217_efc51970-c1a4-45e7-864b-4f0587896459
	AILANTHUS ALTISSIMA POLLEN;ALLENROLFEA OCCIDENTALIS POLLEN;AMARANTHUS PALMERI POLLEN;AMARANTHUS RETROFLEXUS POLLEN;AMARANTHUS SPINOSUS POLLEN;AMARANTHUS TUBERCULATUS POLLEN;AMBROSIA ACANTHICARPA POLLEN;AMBROSIA DELTOIDEA POLLEN;AMBROSIA PSILOSTACHYA POLLEN;AMBROSIA TRIFIDA POLLEN;ARTEMISIA ABSINTHIUM POLLEN;ARTEMISIA LUDOVICIANA POLLEN;ARTEMISIA TRIDENTATA POLLEN;ARTEMISIA VULGARIS POLLEN;ATRIPLEX CANESCENS POLLEN;ATRIPLEX LENTIFORMIS POLLEN;ATRIPLEX POLYCARPA POLLEN;ATRIPLEX WRIGHTII POLLEN;BACCHARIS HALIMIFOLIA POLLEN;CELTIS OCCIDENTALIS POLLEN;CHENOPODIUM ALBUM POLLEN;CHENOPODIUM AMBROSIOIDES POLLEN;EUPATORIUM CAPILLIFOLIUM POLLEN;HYMENOCLEA SALSOLA POLLEN;IVA ANGUSTIFOLIA POLLEN;IVA ANNUA VAR. ANNUA POLLEN;IVA AXILLARIS POLLEN;KOCHIA SCOPARIA POLLEN;PLANTAGO LANCEOLATA POLLEN;RUMEX ACETOSELLA POLLEN;RUMEX CRISPUS;RUMEX CRISPUS POLLEN;SALSOLA KALI POLLEN;SARCOBATUS VERMICULATUS POLLEN;SOLIDAGO CANADENSIS POLLEN;TARAXACUM OFFICINALE POLLEN;URTICA DIOICA POLLEN;XANTHIUM STRUMARIUM POLLEN	combination				20091217_ff973401-4774-4867-a83b-7125f6356ff5
	AIR	not found				20100719_e8d7f95e-851a-4992-b8bd-00612e121c8e
	AIR	not found				20100809_b4959352-85dd-456e-9521-e1f94b76511c
	AIR	not found				20101028_68d425b6-fc78-45ad-9d84-e1bfb15d520a
	ALANINE, DL-;ARGININE;CYSTEINE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PHOSPHORIC ACID;PROLINE;SERINE;SODIUM CATION;THREONINE;TRYPTOPHAN;VALINE	combination				20110413_1724c525-dca4-419b-8b95-28dc8d6f11fc
	ALANINE;ALANINE, DL-;ARGININE;Alanine;CALCIUM CATION;DEXTROSE;GLYCINE;Glycine;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;MAGNESIUM CATION;METHIONINE;PHENYLALANINE;POTASSIUM CATION;PROLINE;SERINE;SODIUM CATION;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20110214_8469d6fb-d6ef-476f-8cc3-0905192de0a8
	ALANINE;ARGININE;ASPARTIC ACID;CARGLUMIC ACID;CYSTEINE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;N-ACETYL-TYROSINE;PHENYLALANINE;PROLINE;SERINE;TAURINE;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20100922_9afdcc3e-0d06-47f4-86ca-40da48b2b02b
	ALANINE;ARGININE;ASPARTIC ACID;CYSTEINE;GLUTAMIC ACID;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;N-ACETYL-TYROSINE;PHENYLALANINE;PROLINE;SERINE;TAURINE;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20110425_1d88fbe0-eb97-4964-8a78-88940064f8f0
	ALANINE;ARGININE;ASPARTIC ACID;GLUTAMIC ACID;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20110321_0936353b-88ab-4746-c881-cb0a4c7e6e2b
	ALANINE;ARGININE;ASPARTIC ACID;GLUTAMIC ACID;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20111028_9cf0a954-36f4-4db5-efbe-6b05d0845d74
	ALANINE;ARGININE;ASPARTIC ACID;GLUTAMIC ACID;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20120123_fd0b42d6-6733-4525-6283-715ee5a466a9
	ALANINE;ARGININE;CALCIUM CATION;CYSTEINE;GLYCERIN;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;MAGNESIUM CATION;METHIONINE;PHENYLALANINE;PHOSPHORIC ACID;POTASSIUM CATION;PROLINE;SERINE;SODIUM CATION;THREONINE;TRYPTOPHAN;VALINE	combination				20110118_e4e9ecb0-13b2-4de9-9ef0-5c05da2734bb
	ALANINE;ARGININE;CHLORIDE ION;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;MAGNESIUM CATION;METHIONINE;PHENYLALANINE;PHOSPHORIC ACID;POTASSIUM CATION;PROLINE;SERINE;SODIUM CATION;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20110324_563036ee-90e0-4cef-2c80-d6776ed93591
	ALANINE;ARGININE;CYSTEINE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;MAGNESIUM CATION;METHIONINE;PHENYLALANINE;PHOSPHORIC ACID;POTASSIUM CATION;PROLINE;SERINE;SODIUM CATION;THREONINE;TRYPTOPHAN;VALINE	combination				20111006_90d48cca-44e7-4a7d-8be0-dbcb935dcdee
	ALANINE;ARGININE;CYSTEINE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PHOSPHORIC ACID;PROLINE;SERINE;SODIUM CATION;THREONINE;TRYPTOPHAN;VALINE	combination				20101005_aa89dad1-bf4f-4f7e-ad1b-2431bdf36a2d
	ALANINE;ARGININE;CYSTEINE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;SODIUM CATION;THREONINE;TRYPTOPHAN;VALINE	combination				20111011_6ea7ec73-403e-4303-8862-6380e2f1fda6
	ALANINE;ARGININE;CYSTEINE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;THREONINE;TRYPTOPHAN;VALINE	combination				20100202_46e314e5-f397-4eac-b61a-8af318f47c9c
	ALANINE;ARGININE;CYSTEINE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;THREONINE;TRYPTOPHAN;VALINE	combination				20101104_2ec547bc-355c-42d4-a197-72e652c212de
	ALANINE;ARGININE;DEXTROSE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20110214_dccff103-8695-400c-a15d-cc2fd078760a
	ALANINE;ARGININE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20110404_246c4712-5bbb-463a-2eac-5074d32d9b40
	ALANINE;ARGININE;GLYCINE;HISTIDINE;ISOLEUCINE;LEUCINE;LYSINE;METHIONINE;PHENYLALANINE;PROLINE;SERINE;THREONINE;TRYPTOPHAN;TYROSINE;VALINE	combination				20111104_b95b7647-d6c0-4470-fba0-680256661dd2
	ALBENDAZOLE		-100002082	-2082		20101029_24c6007b-ac07-4086-c3ad-9ca8ec6c48a8
	ALBENDAZOLE		-100002082	-2082		20110510_3b7e8429-0b57-477f-ba44-51789a5d0da1
	ALBENDAZOLE		-100002082	-2082		20111229_e8941166-b77d-45aa-a6e8-04f1c0afd845
	ALBUMIN (HUMAN)	not found				20100716_a912d27c-00cb-2ed0-effe-2d88d1f2ca67
	ALBUMIN (HUMAN)	not found				20100722_90f0c351-3977-2b84-0a6a-e9cb091430ca
	ALBUMIN (HUMAN)	not found				20100723_4ddaae99-05e1-e05c-e63c-0c58965d157d
	ALBUMIN (HUMAN);GLYCERIN;PHENOL	combination				20091217_026d3185-aa37-42f8-95a0-7243e0947b7a
	ALBUMIN AGGREGATED	not found				20100113_26e949a7-33db-406c-8e27-bb7cf34747b8
	ALBUMIN HUMAN	not found				20090722_de634e31-d99b-4ed6-ba0a-07904d745aeb
	ALBUTEROL		-100002083	-2083		20080205_A4663CBB-0265-482A-8BA0-DD6F703E0965
	ALBUTEROL		-100002083	-2083		20080425_C07DF5A8-A4ED-4A2F-AC97-BF5F4E55D80D
	ALBUTEROL		-100002083	-2083		20090105_D476C926-4C3D-4C33-B244-3B58E988ECB3
	ALBUTEROL		-100002083	-2083		20091119_829f381a-7888-4579-a2c5-4359764813c3
	ALBUTEROL		-100002083	-2083		20091123_ab1cbed4-50c4-4769-9947-1927333f278c
	ALBUTEROL		-100002083	-2083		20091222_b1a801d6-9573-4997-9b4a-aec6db6459ed
	ALBUTEROL		-100002083	-2083		20100122_ecc00500-58b8-491f-80df-dc6c89a08cae
	ALBUTEROL		-100002083	-2083		20100203_fa5ebedb-069c-4a1e-9a25-b6fa957e6c2b
	ALBUTEROL		-100002083	-2083		20100204_34b6ab14-9ed5-4651-9be6-84685e6aa919
	ALBUTEROL		-100002083	-2083		20100303_58860ee1-5a9d-4422-b9bc-78e8b7958b53
	ALBUTEROL		-100002083	-2083		20100428_cb4f1002-9372-4fac-aea3-99142f93dd37
	ALBUTEROL		-100002083	-2083		20100622_d3544356-e36a-4ce6-8235-cb0531c658ad
	ALBUTEROL		-100002083	-2083		20100727_5daaf067-49a2-4067-afa4-39411c87524f
	ALBUTEROL		-100002083	-2083		20100827_4983a17f-0ea9-4369-9626-6a2ca311210d
	ALBUTEROL		-100002083	-2083		20100907_953ab65b-b157-41b3-8f90-98fa9d7f20c5
	ALBUTEROL		-100002083	-2083		20101027_911f605d-5451-49e2-a484-00f619f2012b
	ALBUTEROL		-100002083	-2083		20101118_2ec64742-5802-49f0-bbbe-95580730c0a7
	ALBUTEROL		-100002083	-2083		20101118_774b1ef9-015e-4e8e-9c52-d305de1ef85e
	ALBUTEROL		-100002083	-2083		20101119_133fb50a-68d3-4d1b-a47a-67d07cc48da5
	ALBUTEROL		-100002083	-2083		20101119_1bb952b7-8826-40a1-ac7b-38ec1bd9b94e
	ALBUTEROL		-100002083	-2083		20101122_574824f3-51cc-4b94-9c10-e3204d8b19f8
	ALBUTEROL		-100002083	-2083		20101123_b49edc01-1ea6-4f88-883a-bb4bc2bf4b3f
	ALBUTEROL		-100002083	-2083		20101129_6f422539-5708-46fd-944d-c88a12fc5ec3
	ALBUTEROL		-100002083	-2083		20101222_8a9b20e4-82e6-4151-9c9d-39aaf2a767e2
	ALBUTEROL		-100002083	-2083		20110113_071e819b-43cd-48f7-b63e-c891936dcfc4
	ALBUTEROL		-100002083	-2083		20110222_4f0d280b-747e-4232-9d4d-a5c964f0daad
	ALBUTEROL		-100002083	-2083		20110413_d92c5d6b-ff10-4087-36a2-1cfc464cb967
	ALBUTEROL		-100002083	-2083		20110513_5a56892b-7485-4570-9a1d-53ef23f07cbe
	ALBUTEROL		-100002083	-2083		20110519_99d6ba1a-1599-48a3-8dbd-a8b06af20fe1
	ALBUTEROL		-100002083	-2083		20110523_1c1f3881-2b68-4bdb-a12f-8134fe8ba961
	ALBUTEROL		-100002083	-2083		20110606_cbcc9dbb-5758-4979-b84b-891f3d04f61e
	ALBUTEROL		-100002083	-2083		20110608_a9d01507-ae72-4322-93d5-5d857b1b2caa
	ALBUTEROL		-100002083	-2083		20110818_2e7c1e97-b8b2-44c0-aeac-18f9142a522b
	ALBUTEROL		-100002083	-2083		20110914_2e439746-9808-4102-a92f-bf6c3f1e3513
	ALBUTEROL		-100002083	-2083		20110928_285a656c-f77f-4e77-b0a8-a0e9c901803f
	ALBUTEROL		-100002083	-2083		20111004_26138eb9-ff04-41cc-94c8-83edcba78b86
	ALBUTEROL		-100002083	-2083		20111118_22367ff1-5edf-429a-955a-728e42695f60
	ALBUTEROL		-100002083	-2083		20120110_2ce4fa42-c406-40fe-a4ff-e5b2b2a17780
	ALBUTEROL		-100002083	-2083		20120111_e0d31515-28cf-4041-9007-a5a9b52dc78d
	ALBUTEROL		-100002083	-2083		20120112_3e95d573-74b2-4b0e-9397-c2cdaf7f41e5
	ALBUTEROL		-100002083	-2083		20120123_77f24a8c-0a9a-4708-a401-3f56b5d4f2c1
	ALBUTEROL;IPRATROPIUM	combination				20091223_5a90911e-adb5-4331-8d1a-f791fba549f8
	ALBUTEROL;IPRATROPIUM	combination				20101112_8bcc115b-88da-4ff0-b4e1-ef10d5287e54
	ALBUTEROL;IPRATROPIUM	combination				20110111_d9bee025-16cb-4278-9dd4-c334f80154c5
	ALBUTEROL;IPRATROPIUM	combination				20110404_926d8687-5a1f-4550-b33a-b56f9d015994
	ALBUTEROL;IPRATROPIUM	combination				20111116_afcf38bf-b183-4569-b43f-25deb97f6693
	ALBUTEROL;IPRATROPIUM	combination				20111227_ae35ec1f-526a-49bf-8262-c50e40190d1f
	ALBUTEROL;IPRATROPIUM BROMIDE	combination				20091014_6e5685d7-6790-433e-a1c6-e6053ed21c2d
	ALCLOMETASONE;ALCLOMETASONE DIPROPIONATE	combination				20111107_63e635e0-65d8-4b30-9f2a-ab16deba90bd
	ALCOHOL		-100000702	-702		20090710_9d8edc88-05a4-4efb-bcd0-ca5590f5e77d
	ALCOHOL		-100000702	-702		20090929_204d2ba7-b07e-4ac6-b4f4-bb5c915d66ed
	ALCOHOL		-100000702	-702		20091001_0b0eced5-2579-4519-b2b1-d4eaa2cf1bbd
	ALCOHOL		-100000702	-702		20091001_48464543-fd86-4de3-950e-f56dc60ad5df
	ALCOHOL		-100000702	-702		20091001_f8e39913-15d9-43a1-a2ca-64190cb80a87
	ALCOHOL		-100000702	-702		20091010_64b799ac-8f84-4823-ba34-7c81a44a12d9
	ALCOHOL		-100000702	-702		20091010_e5265120-9213-4dcc-8218-8b8f015d892e
	ALCOHOL		-100000702	-702		20091027_9012a1c3-0c1c-40e1-9f38-a5edbc72793c
	ALCOHOL		-100000702	-702		20091101_1b7acbcd-13b7-440d-928c-de66fc0f60ed
	ALCOHOL		-100000702	-702		20091101_1e106e6a-4b5d-47df-91be-717e01d638ec
	ALCOHOL		-100000702	-702		20091101_4c3009ab-019c-4ede-8876-c1a121b69716
	ALCOHOL		-100000702	-702		20091101_c5a2797e-b776-4a01-bc45-f83bdf7331e7
	ALCOHOL		-100000702	-702		20091101_fc1f3608-fb9d-42ee-9129-9aeac8ef2920
	ALCOHOL		-100000702	-702		20091107_0a6b7681-fc90-4585-ba70-3959371f0736
	ALCOHOL		-100000702	-702		20091107_dad3e104-9a6a-4b03-a070-f6f54af98dcd
	ALCOHOL		-100000702	-702		20091107_dda40415-27ae-415a-a5dd-c5af91b888ee
	ALCOHOL		-100000702	-702		20091111_1cb6858c-aee9-45e9-b5e4-130b32687bb5
	ALCOHOL		-100000702	-702		20091111_b50870aa-8ef9-4399-bf43-782efc67bfba
	ALCOHOL		-100000702	-702		20091115_a2526635-d838-42e5-8031-7dcf18b19ecf
	ALCOHOL		-100000702	-702		20091116_a1e881d5-c01c-4e3d-b83e-6e5f9a10d455
	ALCOHOL		-100000702	-702		20091125_56ee086e-128f-41a2-af27-d5e93fa91e54
	ALCOHOL		-100000702	-702		20091201_0d302ba9-9158-4e61-921f-29521c54464b
	ALCOHOL		-100000702	-702		20091201_62d2ca35-48cb-44ba-a8e4-b472520360b5
	ALCOHOL		-100000702	-702		20091201_69a8ea22-3a5c-4ea7-b14e-445c04834655
	ALCOHOL		-100000702	-702		20091201_8008a166-4b2b-435b-928d-89625ae797da
	ALCOHOL		-100000702	-702		20091201_a9324975-d456-43c7-a44a-49a5fb798187
	ALCOHOL		-100000702	-702		20091204_0dbef37a-bb46-447e-9c3b-0cedebf1f997
	ALCOHOL		-100000702	-702		20091204_e72b896d-f908-4dc3-97ae-9a9151608858
	ALCOHOL		-100000702	-702		20091204_fc32b76f-5974-4e0e-921b-c77ccf36e12c
	ALCOHOL		-100000702	-702		20091208_7791301e-8562-47b8-aac3-429faf15381b
	ALCOHOL		-100000702	-702		20091208_cf3c8126-8e5f-4abc-ac21-f9d1441e524b
	ALCOHOL		-100000702	-702		20091211_1a8853ca-4deb-4c80-925f-9a778bb5d847
	ALCOHOL		-100000702	-702		20091211_6e3a8560-12a9-441c-956b-791997764939
	ALCOHOL		-100000702	-702		20091211_7c5132ea-889c-4813-ae70-6411961dad81
	ALCOHOL		-100000702	-702		20091214_33d6b192-d7b3-43f2-a8e9-805374ec6167
	ALCOHOL		-100000702	-702		20091214_b894dae4-1dee-405c-95b6-1c23f9f50374
	ALCOHOL		-100000702	-702		20091216_edb93fcd-e55e-4813-9dc9-3370242a0cc3
	ALCOHOL		-100000702	-702		20091217_97c67d8c-05ea-4072-b267-9ee3a59a36c2
	ALCOHOL		-100000702	-702		20091222_fe35b1eb-c547-4bac-9ff7-0c13d14bafdb
	ALCOHOL		-100000702	-702		20091230_4833a3d7-66cd-4427-b6d3-b15e0075ed6e
	ALCOHOL		-100000702	-702		20091230_5dcee5dd-25ba-49e5-9793-eca611a7fb6f
	ALCOHOL		-100000702	-702		20091230_9a992fd5-d534-4088-9f74-d954cf61ded0
	ALCOHOL		-100000702	-702		20091230_d34200d3-64a7-4c65-ac60-489fe5abecd4
	ALCOHOL		-100000702	-702		20091230_ede8093d-641e-4323-9214-6b3d302ab8df
	ALCOHOL		-100000702	-702		20091230_f4b261a7-7583-4913-b4b5-20907153ad7b
	ALCOHOL		-100000702	-702		20091231_7f399c03-d00f-4327-a485-e5114af5b8f0
	ALCOHOL		-100000702	-702		20091231_c6412428-7b67-4337-950f-008e441eae1d
	ALCOHOL		-100000702	-702		20100222_12307c20-35a2-48fb-b4f6-3ad9ba7054d2
	ALCOHOL		-100000702	-702		20100224_1ce89d8f-42c3-4dee-a50f-ded165c7f2ea
	ALCOHOL		-100000702	-702		20100224_6ca82abf-6949-4392-b4b4-1d52304752f1
	ALCOHOL		-100000702	-702		20100224_721f8149-1af8-433d-baf1-0ac1276d41f2
	ALCOHOL		-100000702	-702		20100224_c0e144df-c59d-4835-99d0-1e11fc0830e2
	ALCOHOL		-100000702	-702		20100224_f5144cdb-3e02-4ae6-89c0-c9a9a539468c
	ALCOHOL		-100000702	-702		20100225_ce67712f-3bfb-4317-bd10-316f86122eda
	ALCOHOL		-100000702	-702		20111017_470b8865-6c71-4bf0-bb5d-ea88e5ea7bd4
	ALCOHOL;ALUMINUM CATION	combination				20101208_118af947-8b04-46b6-9198-e242acca8aa1
	ALCOHOL;BENZETHONIUM	combination				20091101_f3e2776b-80af-4dfc-b306-8973f2096053
	ALCOHOL;MENTHOL	combination				20091201_959c07ea-ed62-430a-b672-932d49709949
	ALCOHOL;TRICLOSAN	combination				20090905_0a19fea1-1ac0-4b1c-b49f-9f0854d35ad8
	ALCOHOL;TRICLOSAN	combination				20090908_993c5668-87bb-4a7d-9da7-5a3f43e76bdc
	ALCOHOL;TRICLOSAN	combination				20091001_4c499b0c-a2d5-48f1-bc42-226c075d17b8
	ALCOHOL;TRICLOSAN	combination				20091001_b1a50a4a-c3ae-40fd-a735-f03021579a6e
	ALDESLEUKIN	not found				20110120_a588140c-f9ed-4a9b-a9a6-bf3daafd8a5a
	ALEFACEPT	not found				20120120_99dd96ea-b872-4e99-a1f5-d64ad410f8a6
	ALEMTUZUMAB	not found				20110519_4f5f7255-7abc-4328-bd1a-ceaf139ef3e0
	ALENDRONIC ACID		-100002088	-2088		20090821_03b6984b-d6c0-4555-b43c-1a93375993c9
	ALENDRONIC ACID		-100002088	-2088		20091106_67a4cf3b-bb06-4569-bb81-337a060d9c0f
	ALENDRONIC ACID		-100002088	-2088		20091113_7f47a47d-375d-4088-acdc-6341027dfc05
	ALENDRONIC ACID		-100002088	-2088		20100310_e6ffadda-2ace-4e99-8bb4-75631c54f39b
	ALENDRONIC ACID		-100002088	-2088		20110131_bc86360b-885b-4e52-b68a-51203b81b820
	ALENDRONIC ACID		-100002088	-2088		20110404_27f9a2d4-9783-4a5e-8634-b6c8c45afb1d
	ALENDRONIC ACID		-100002088	-2088		20110524_815a87c4-e489-4eb9-9a2e-fb7a16642f01
	ALENDRONIC ACID		-100002088	-2088		20110607_4323d3aa-cbb0-41e2-aba7-7a94a0516993
	ALENDRONIC ACID		-100002088	-2088		20110722_784c5e89-a431-4233-9787-c98224dbbfb7
	ALENDRONIC ACID		-100002088	-2088		20110920_eff2b19e-2667-4b3c-9307-1c62f59b4cc3
	ALENDRONIC ACID		-100002088	-2088		20111007_95366f84-50d3-4c85-8755-9a8958d94be9
	ALENDRONIC ACID		-100002088	-2088		20111017_f2dcfb39-a7c2-4e39-9e35-852a3a74f947
	ALENDRONIC ACID		-100002088	-2088		20111103_7ae56813-7fc4-46d1-97b5-f7a4b755fc6b
	ALENDRONIC ACID		-100002088	-2088		20111208_4b2adbfa-a28e-442e-8047-cda45c4731da
	ALENDRONIC ACID		-100002088	-2088		20111228_8751ca1c-1d4d-449a-8021-4106e6a08703
	ALFENTANIL		-100051263	-51263		20111013_9781f06d-485e-41f0-84aa-ee177f0ad137
	ALFUZOSIN		-100002092	-2092		20110719_6220496a-b651-4e7b-9a41-0ea949de3df0
	ALFUZOSIN		-100002092	-2092		20110719_be485a4c-aba3-43fa-9904-403595bc3f96
	ALFUZOSIN		-100002092	-2092		20110729_26fcc267-c8d7-e059-1bcf-830dded43690
	ALFUZOSIN		-100002092	-2092		20111115_23ba1d84-686f-41f6-ac83-8d839ae25350
	ALFUZOSIN		-100002092	-2092		20111125_d2af616e-673a-4fdd-ace8-db2d0f154604
	ALFUZOSIN		-100002092	-2092		20120119_8704702e-0889-4a47-9a92-588a8d72d503
	ALGLUCOSIDASE ALFA	not found				20100628_f19adae6-9125-4765-8aec-302c9efe9b31
	ALGLUCOSIDASE ALFA	not found				20110104_d6bfbc45-2d34-439e-8aad-59ee2d53d4df
	ALISKIREN		-105493444	-5493444		20111025_833c7a0b-5f64-4363-94d5-9a179049113a
	ALISKIREN		-105493444	-5493444		20120118_4c222831-90af-4336-8bf6-5628ddf24326
	ALISKIREN;AMLODIPINE	combination				20111121_78a3bdb0-c945-45cf-b75d-066dbf1d152c
	ALISKIREN;AMLODIPINE;HYDROCHLOROTHIAZIDE	combination				20111121_0a5c7e83-3b17-4412-89fb-ff2235cbe77c
	ALISKIREN;HYDROCHLOROTHIAZIDE	combination				20101108_40d12d97-152d-4fea-bc59-b69e5c29fde2
